id,sentence_text,order_within_feedback_entry,feedback_entry_id,sentiment,team_id,feedback_date
1230640,Go with Delta instead!,4,576742,-0.9196,427,2022-04-27 00:00:00
1230641,Works great on flights.,1,576743,0.9974,427,2022-04-27 00:00:00
1230642,Love how it keeps all my up coming flights.,2,576743,0.9958,427,2022-04-27 00:00:00
1230643,"app works great, except award searches which are buggy and inaccurate",1,576744,-0.9245,427,2022-04-27 00:00:00
1230644,horribly confusing,1,576745,-0.9976,427,2022-04-27 00:00:00
1230645,Awesome,1,576746,0.9955,427,2022-04-27 00:00:00
1230646,slow!!!,1,576747,-0.9847,427,2022-04-27 00:00:00
1230647,so buggy,1,576748,-0.9801,427,2022-04-27 00:00:00
1230648,"Out Standing as usual, I only fly United.",1,576749,-0.6458,427,2022-04-27 00:00:00
1230649,Had difficulty scanning passport,1,576750,-0.974,427,2022-04-27 00:00:00
1230650,glitchy product & checking in process is choppy at best,1,576751,-0.9987,427,2022-04-27 00:00:00
1230651,App keeps crashing.,1,576752,-0.9931,427,2022-04-27 00:00:00
1230652,little bit of a picky scanner for passport photo but mostly smooth!,1,576753,0.9879,427,2022-04-27 00:00:00
1230653,Not the exercise in frustration that I expected.,2,576753,-0.9622,427,2022-04-27 00:00:00
1230654,"Great designed app, easy to follow",1,576754,0.9944,427,2022-04-27 00:00:00
1230655,Incredibly great app!,1,576755,0.999,427,2022-04-27 00:00:00
1230656,Very intuitive UI.,2,576755,0.998,427,2022-04-27 00:00:00
1230657,"Some features it has better than other major airlines (I'm looking at you Delta) is the ability to see past flights.",3,576755,0.9198,427,2022-04-27 00:00:00
1230658,Another great feature is the ability to track flight history so that you can estimate how late your flight might be.,4,576755,0.9962,427,2022-04-27 00:00:00
1230659,The travel ready center is also quite useful given COVID.,5,576755,0.9917,427,2022-04-27 00:00:00
1230660,"It is still slightly buggy, especially if a travel agency booked your ticket, but otherwise very functional!",6,576755,-0.9803,427,2022-04-27 00:00:00
1230661,"Can't change flights on pixel 3xl.",1,576756,-0.911,427,2022-04-27 00:00:00
1230662,Just a blank white page.,2,576756,-0.8961,427,2022-04-27 00:00:00
1230663,great app keeps you updated on gate changes time changes.,1,576757,0.9919,427,2022-04-27 00:00:00
1230664,allows you to book and check in for flights.,2,576757,0.9821,427,2022-04-27 00:00:00
1230665,great,1,576758,0.9922,427,2022-04-27 00:00:00
1230666,The app is subpar but the new flight sim is cool,1,576759,-0.9846,427,2022-04-27 00:00:00
1230667,first time flying in and out of Memphis Airport in a long time!,1,576760,0.9558,427,2022-04-27 00:00:00
1230668,Amazing !,1,576761,0.998,427,2022-04-27 00:00:00
1230669,very good,1,576762,0.9922,427,2022-04-27 00:00:00
1230670,it was SO EASY!,1,576763,0.5376,427,2022-04-27 00:00:00
1230671,"The appss ok, but every time I go to pin my boarding pass the app crashes",1,576764,-0.9971,427,2022-04-27 00:00:00
1230672,App needs updating to fix issues with scanning passport.,1,576765,0.9692,427,2022-04-26 00:00:00
1230673,Unstable and useless,1,576766,-0.9991,427,2022-04-26 00:00:00
1230674,I LOVE IT!,1,576767,0.9991,427,2022-04-26 00:00:00
1230675,Seems to work smoothly except one big item: passport scanning does not work.,1,576768,-0.9815,427,2022-04-26 00:00:00
1230676,"Supposedly an auto capture, but won't recognize.",2,576768,-0.9889,427,2022-04-26 00:00:00
1230677,No option to manually take a picture.,3,576768,-0.9403,427,2022-04-26 00:00:00
1230678,I only fly United,1,576769,-0.6953,427,2022-04-26 00:00:00
1230679,"Quick and easy flight search, booking, and check-in.",1,576770,0.9971,427,2022-04-26 00:00:00
1230680,Love it.,2,576770,0.997,427,2022-04-26 00:00:00
1230681,horrible to manuver,1,576771,-0.9994,427,2022-04-26 00:00:00
1230682,Awesome flight simulator,1,576772,0.9987,427,2022-04-26 00:00:00
1230683,The app is OK. Used it before for a trip from from LA to Houston with no problems.,1,576773,-0.9824,427,2022-04-26 00:00:00
1230684,"Now I'm traveling international and the app will not scan my passport.",2,576773,-0.9533,427,2022-04-26 00:00:00
1230685,"I see I'm not the only one with this problem.",3,576773,-0.8258,427,2022-04-26 00:00:00
1230686,I have had some trouble with them United app for about a year or so.,1,576774,-0.775,427,2022-04-26 00:00:00
1230687,Lengthy delay in opening and populating fields and even dumping out of the app at times.,2,576774,-0.9698,427,2022-04-26 00:00:00
1230688,today it appears to work ok.,3,576774,0.6643,427,2022-04-26 00:00:00
1230689,Not a fan that I had to download the app to fully submit my information for travel when I have uploaded the same information to the website....I dont see the point.,1,576775,-0.9747,427,2022-04-26 00:00:00
1230690,"Then to ""complete my check in""...I had to check my baggage????",2,576775,-0.9425,427,2022-04-26 00:00:00
1230691,Dont see the point in that either....I will be uninstalling after trip.,3,576775,-0.9454,427,2022-04-26 00:00:00
1230692,me encanta viajar con United.,1,576776,0.8546,427,2022-04-26 00:00:00
1230693,the apk is easy to surf,1,576777,0.8651,427,2022-04-26 00:00:00
1230694,well i guess the new normal is every business is going to gouge as much cash from you for every little thing possible.,1,576778,-0.8891,427,2022-04-26 00:00:00
1230695,"I thought getting away from the bargain basement carriers was going to be less of a nickel and dime experience, I was wrong, same experience just with higher prices.",2,576778,-0.9872,427,2022-04-26 00:00:00
1230696,uselss,1,576779,-0.998,427,2022-04-26 00:00:00
1230697,"Great people, great service.",1,576780,0.9933,427,2022-04-26 00:00:00
1230698,Business class food continues to suck.,2,576780,-0.9806,427,2022-04-26 00:00:00
1230699,Older devices not supported.,1,576781,-0.994,427,2022-04-26 00:00:00
1230700,Disappointing as the only way to use the in-flight entertainment is to invest in a new phone/tablet.,2,576781,-0.9975,427,2022-04-26 00:00:00
1230701,Best company.,1,576782,0.9968,427,2022-04-26 00:00:00
1230702,"Ontime, super clean.",2,576782,0.9969,427,2022-04-26 00:00:00
1230703,Responsibly.,3,576782,0.9594,427,2022-04-26 00:00:00
1230704,For me it is the best Airlines.,4,576782,0.9927,427,2022-04-26 00:00:00
1230705,I being UNITED client for many years,5,576782,0.9625,427,2022-04-26 00:00:00
1230706,That was nice Flight simulator,1,576783,-0.5231,427,2022-04-25 00:00:00
1230707,love this airlane and the service,1,576784,0.9993,427,2022-04-25 00:00:00
1230708,CAnt get to trip details,1,576785,-0.7709,427,2022-04-25 00:00:00
1230709,Cannot access important flight information because I need to update the app to be able to play the new flight simulator.,1,576786,-0.9823,427,2022-04-25 00:00:00
1230710,best airline app.,1,576787,0.9953,427,2022-04-25 00:00:00
1230711,I can do everything from the app and the experience is intuitive.,2,576787,0.9005,427,2022-04-25 00:00:00
1230712,Boarding Pass disappeared because my boarding time was over.,1,576788,0.6224,427,2022-04-25 00:00:00
1230713,Needs to stay on the home screen till the flight has landed,2,576788,-0.9915,427,2022-04-25 00:00:00
1230714,Worst user experience ever.,1,576789,-0.9973,427,2022-04-25 00:00:00
1230715,United will not allow me to check in via app because I am not checking a bag.,2,576789,-0.9964,427,2022-04-25 00:00:00
1230716,Says I have to do it a the airport kiosk.,3,576789,-0.8223,427,2022-04-25 00:00:00
1230717,What kind of stupid overreach is that???,4,576789,-0.9835,427,2022-04-25 00:00:00
1230718,Will NEVER fly united again.,5,576789,-0.9519,427,2022-04-25 00:00:00
1230719,great service.,1,576790,0.9955,427,2022-04-25 00:00:00
1230720,thanks,2,576790,0.9808,427,2022-04-25 00:00:00
1230721,easy,1,576791,0.883,427,2022-04-25 00:00:00
1230722,"can't check in for a basic economy flight without buying a bag.",1,576792,-0.9169,427,2022-04-25 00:00:00
1230723,app was clunky trying to check in for an international flight with travel doc requirements,2,576792,-0.9939,427,2022-04-25 00:00:00
1230724,awesome,1,576793,0.9971,427,2022-04-25 00:00:00
1230725,The passport scan tool does not work so you are unable to check in advance for international travel.,1,576794,-0.9977,427,2022-04-25 00:00:00
1230726,"No instructions on the ridiculous ""scan window"" either.",2,576794,-0.9648,427,2022-04-25 00:00:00
1230727,"No idea how to frame it but regardless, the feature fails to perform.",3,576794,-0.9966,427,2022-04-25 00:00:00
1230728,Passport photo scan repeatedly DOES NOT WORK!!!!!,1,576795,-0.9989,427,2022-04-25 00:00:00
1230729,"Different angles, distances, lighting...",2,576795,-0.6637,427,2022-04-25 00:00:00
1230730,Customer Service at LAX could NOT help!!!,3,576795,-0.8588,427,2022-04-25 00:00:00
1230731,Now what??,4,576795,-0.8936,427,2022-04-25 00:00:00
1230732,"It is a slow app, and has a clunky UI.",1,576796,-0.9968,427,2022-04-25 00:00:00
1230733,I would recommend simplifying the UI.,2,576796,-0.6223,427,2022-04-25 00:00:00
1230734,"Also they had a great feature, they had a widget that was 2x2 that had a count down clock on it for your next flight.",3,576796,0.6357,427,2022-04-25 00:00:00
1230735,"And now they removed it with the latest update, they do have a 2x4 size countdown widget but it is huge!",4,576796,-0.8496,427,2022-04-25 00:00:00
1230736,I would give this app 4 stars if they put the smaller widget back in.,5,576796,-0.9636,427,2022-04-25 00:00:00
1230737,Thank you,6,576796,0.9495,427,2022-04-25 00:00:00
1230738,works well but a lot of steps required.,1,576797,0.7164,427,2022-04-25 00:00:00
1230739,"it's a very good app",1,576798,0.9983,427,2022-04-25 00:00:00
1230740,"We've never have any problems with United Airlines Employees are always courteous and helpful.",1,576799,0.9961,427,2022-04-25 00:00:00
1230741,We always fly United when possible.,2,576799,0.9665,427,2022-04-25 00:00:00
1230742,So convenient!,1,576800,0.9945,427,2022-04-25 00:00:00
1230743,Great app and service.,1,576801,0.9955,427,2022-04-25 00:00:00
1230744,Had problems with the way Expedia set up our tickets.,1,576802,-0.848,427,2022-04-25 00:00:00
1230745,The ticket corrected the problem.,2,576802,-0.626,427,2022-04-25 00:00:00
1230746,Did well.,3,576802,0.8882,427,2022-04-25 00:00:00
1230747,I always give 1 star to apps that nag me for reviews,1,576803,-0.8069,427,2022-04-25 00:00:00
1230748,"It's good but flight sim can control pitch or roll",1,576804,-0.9407,427,2022-04-25 00:00:00
1230749,"I'm here to talk about the flight simulator.",1,576805,0.5909,427,2022-04-25 00:00:00
1230750,"The flight simulator is good, but you guys need to add a virtual joystick and a sandbox mode where you can do anything you want without the game ending.",2,576805,0.5371,427,2022-04-25 00:00:00
1230751,"Also add more Aircraft since it wouldn't really be a ""flight simulator"" without those features.",3,576805,0.8141,427,2022-04-25 00:00:00
1230752,"The last thing you need just before a flight is an app that doesn't work properly.",1,576806,-0.9356,427,2022-04-24 00:00:00
1230753,"This is Disgraceful, it should be withdrawn until they can get it to work reliably.",2,576806,-0.9991,427,2022-04-24 00:00:00
1230754,"The flight simulator doesn't work on my device I'm on Android",1,576807,-0.9988,427,2022-04-24 00:00:00
1230755,App sucks.,1,576808,-0.9951,427,2022-04-24 00:00:00
1230756,How come they asked you to download an app to get food on the airplane?,2,576808,-0.8234,427,2022-04-24 00:00:00
1230757,I find the app very easy to use,1,576809,0.7994,427,2022-04-24 00:00:00
1230758,Love the United app.,1,576810,0.9895,427,2022-04-24 00:00:00
1230759,"It's well designed and super easy to use.",2,576810,0.983,427,2022-04-24 00:00:00
1230760,Very convenient.,3,576810,0.993,427,2022-04-24 00:00:00
1230761,"Can't watch videos on Android tablet.",1,576811,-0.8894,427,2022-04-24 00:00:00
1230762,Running Android 10,2,576811,0.529,427,2022-04-24 00:00:00
1230763,very easy and quick process.,1,576812,0.992,427,2022-04-24 00:00:00
1230764,app crashes when trying to check in,1,576813,-0.9978,427,2022-04-24 00:00:00
1230765,"Ok but Pin Boarding Pass isn't working on my Pixel 6 running Android 11.",1,576814,-0.9977,427,2022-04-24 00:00:00
1230766,good,1,576815,0.9668,427,2022-04-24 00:00:00
1230767,Nice take offs and safe landings,1,576816,0.9982,427,2022-04-23 00:00:00
1230768,"bag policies in the app are inconsistent with the bag policies on United's website- very misleading in order to pressure you into paying more",1,576817,-1,427,2022-04-23 00:00:00
1230769,unreliable unfriend but we have no choice living in palm springs,1,576818,-0.9972,427,2022-04-23 00:00:00
1230770,Terrible software!,1,576819,-0.9991,427,2022-04-23 00:00:00
1230771,"Buggy, didn't allow uploading of United-required docs, interface to phone camera defective, unaware of data already in my United Profile.",2,576819,-0.9984,427,2022-04-23 00:00:00
1230772,"Good so, but the structure is a bit convoluted.",1,576820,-0.9391,427,2022-04-23 00:00:00
1230773,"The organization of it all is a bit forked and you can't always find what you're looking for where you expect to find it.",2,576820,0.549,427,2022-04-23 00:00:00
1230774,The game center is a nice addition.,3,576820,0.9734,427,2022-04-23 00:00:00
1230775,"It needs a lot of work, though.",4,576820,-0.7975,427,2022-04-23 00:00:00
1230776,"I'd be happy to send screenshots of spelling errors and issues with buttons that aren't labeled.",5,576820,-0.9662,427,2022-04-23 00:00:00
1230777,great service,1,576821,0.9984,427,2022-04-23 00:00:00
1230778,"passport scan doesn't work",1,576822,-0.994,427,2022-04-23 00:00:00
1230779,The best airline app out there,1,576823,0.9904,427,2022-04-23 00:00:00
1230780,Easy smooth AND FAST CHECK IN.,1,576824,0.9954,427,2022-04-23 00:00:00
1230781,I went through Terminal B and flying to NYC.,2,576824,-0.9027,427,2022-04-23 00:00:00
1230782,No problems at all.,3,576824,0.9946,427,2022-04-23 00:00:00
1230783,Thanks Bush Iah and United Express,4,576824,0.9784,427,2022-04-23 00:00:00
1230784,New countdown widget too big!,1,576825,-0.9956,427,2022-04-23 00:00:00
1230785,"With the latest update the countdown widget is now huge and can't be resized.",2,576825,-0.9435,427,2022-04-23 00:00:00
1230786,Please bring back the resizeable widget!,3,576825,-0.9661,427,2022-04-23 00:00:00
1230787,United makes checking in and providing documents online a breeze.,1,576826,0.9794,427,2022-04-23 00:00:00
1230788,only using united,1,576827,-0.863,427,2022-04-23 00:00:00
1230791,Can’t figure out how to print boarding passes,1,576829,-0.9608,427,2022-05-08 19:46:11
1230793,This organization should change it’s name to Nickel and Dime Airlines.,1,576830,-0.8256,427,2022-05-08 17:44:00
1230794,When did they start charging for a carry-on luggage item?,2,576830,-0.9336,427,2022-05-08 17:44:00
1230796,"My husband’s passport could not be scanned despite all kinds of lighting & glare protection
2.",1,576831,0.5728,427,2022-05-08 17:31:25
1230797,My Covid vaccination instructions were unclear Re: accepting a photo from my library.,2,576831,-0.9538,427,2022-05-08 17:31:25
1230798,"I tried to upload my Kaiser vac card, I could not.",3,576831,-0.9574,427,2022-05-08 17:31:25
